6230.101095 	10615.775838 	8184.013621 	9957.615926 	10830.925467 	12432.310085 	13791.775900 	13590.273716 	12041.308154 	13455.890419 	14073.206059 	13896.915940 	9393.893262 	9948.682658 	11006.581710 	8603.133372 	7736.119695 	8328.525907 	7849.536164 	8152.537275 	8847.890321 	8221.701110 	7742.154199 	7238.923731 	9400.287593 	9104.770425 	9734.048184 	8362.957585 	10964.184215 	9474.139928 	7991.778675 	5712.784706 	11378.631256 	9016.938038 	10559.618870 	15423.763096 	12645.990262 	9861.736962 	14253.493615 	7560.996296 	10235.865240 	6434.738122 	10660.295688 	9426.285206 	10137.555358 	13073.826837 	12230.476819 	11108.836946 	11379.929823 	13736.789310 	13239.756467 	9082.475718 	9264.809210 	10062.744202 	8020.048016 	6724.345748 	6847.738522 	7433.005555 	6893.467780 	9061.673110 	7988.472390 	7624.796875 	7192.075786 	9528.363372 	8933.833768 	9824.416589 	8595.423987 	10179.497118 	8904.841105 	8090.180113 	6510.524858 	10202.397414 	8965.821070 	9639.556951 	15168.658359 	12842.814373 	9570.261719 	12341.194756 	12168.635753 	13335.970858 	12779.642938 	10769.752406 	12285.874217 	13659.770899 	13190.060469 	11789.746330 	12342.648700 	10992.116557 	9829.624323 	11504.665810 	12707.741129 	13169.242306 
6157.012772 	10628.540253 	8153.585155 	10020.436461 	10865.895234 	12442.262346 	13777.427960 	13587.176259 	12044.157214 	13468.542806 	14037.903780 	13819.680476 	9320.267048 	9909.845531 	10962.368185 	8541.778794 	7701.149342 	8326.676859 	7804.708468 	8153.817438 	8788.611848 	8171.293441 	7730.676905 	7169.837875 	9358.261004 	9071.863008 	9678.112359 	8339.020532 	10922.539021 	9424.496547 	7964.869536 	5682.206904 	11397.895600 	9030.956936 	10632.411578 	15447.610290 	12606.388662 	9892.266978 	14236.565018 	7567.268841 	10316.736525 	6485.185529 	10686.119511 	9459.541235 	10127.740758 	13041.561965 	12205.091497 	11048.788019 	11361.654096 	13692.524442 	13170.929925 	8980.956319 	9196.608311 	10018.000982 	7952.170634 	6695.663720 	6827.962149 	7384.752305 	6871.808713 	9000.534669 	7973.633019 	7596.185138 	7097.817620 	9477.457215 	8890.469925 	9732.431020 	8630.878382 	10092.209683 	8844.952751 	8066.320272 	6503.962266 	10210.786630 	8965.280858 	9661.452942 	15172.845922 	12827.595905 	9578.253045 	12307.139491 	12194.549392 	13386.084676 	12814.555496 	10830.879047 	12332.716728 	13671.678461 	13129.544731 	11856.372894 	12436.000796 	11049.365404 	9879.642227 	11498.501877 	12753.226050 	13245.639594 
6183.512917 	10581.623958 	8175.293720 	9933.589865 	10903.268345 	12505.855627 	13785.789910 	13601.986943 	12071.136732 	13512.860008 	14017.534917 	13786.952563 	9236.147932 	9896.420509 	10909.060480 	8517.401649 	7652.930020 	8316.644812 	7801.959203 	8151.488612 	8763.564575 	8167.877146 	7742.145950 	7143.598442 	9346.476687 	9047.964916 	9680.913309 	8349.469821 	10876.275879 	9414.620528 	7956.114575 	5679.699963 	11387.322544 	9074.945479 	10671.044679 	15486.205749 	12634.580272 	9980.695694 	14242.361770 	7491.216547 	10286.369742 	6476.158764 	10721.331184 	9481.565696 	10168.458967 	13024.860613 	12206.206734 	11071.975599 	11382.061659 	13704.734150 	13138.953828 	8938.181879 	9174.541820 	9997.245456 	7921.033438 	6681.023677 	6842.368869 	7362.412527 	6891.645389 	9013.860462 	7978.429038 	7590.595397 	7064.913418 	9509.771207 	8869.445718 	9708.798098 	8652.389444 	10117.530999 	8838.372281 	8069.618425 	6496.344158 	10228.272171 	9020.556798 	9686.989230 	15151.054540 	12847.208327 	9612.449158 	12344.803573 	12158.676506 	13510.694336 	12877.946698 	10934.573560 	12393.861008 	13650.474050 	13160.305777 	11792.493286 	12403.033724 	11024.834217 	9877.396309 	11461.707614 	12816.944664 	13365.493849 
6203.552551 	10689.436789 	8181.530716 	9930.484270 	10833.889731 	12482.892769 	13797.997297 	13631.099254 	12100.295707 	13536.537733 	14079.764749 	13848.298382 	9295.426536 	9929.893099 	10966.089865 	8549.750279 	7700.058058 	8348.630714 	7820.451289 	8175.414824 	8815.398017 	8215.493088 	7756.974166 	7177.631508 	9413.439404 	9122.452216 	9760.365098 	8358.833241 	10988.845404 	9472.322431 	7984.335670 	5696.177759 	11385.241316 	9060.057755 	10662.198119 	15495.614321 	12701.593437 	9955.158565 	14231.591642 	7583.377230 	10275.851622 	6484.983141 	10692.631309 	9459.575098 	10167.321331 	13085.026462 	12237.558575 	11060.223979 	11373.090598 	13760.712871 	13223.796433 	8999.495253 	9228.600385 	10013.023814 	7968.461761 	6724.536996 	6869.366379 	7412.657826 	6926.060062 	9077.985214 	8003.312017 	7611.959894 	7116.387560 	9563.403180 	8966.210789 	9794.312301 	8659.893927 	10178.279568 	8892.886327 	8115.986986 	6514.912506 	10282.216989 	8954.599061 	9667.519178 	15246.267570 	12875.576487 	9658.703054 	12353.637008 	12157.858534 	13501.115250 	12856.486952 	10919.477093 	12369.761273 	13740.133621 	13190.219705 	11782.850103 	12372.104910 	11005.461551 	9776.612232 	11507.548532 	12933.291237 	13147.634501 
6217.420565 	10619.505364 	8157.169336 	9930.318505 	10793.439982 	12381.450135 	13760.524697 	13566.866793 	12023.368825 	13424.152408 	14023.000954 	13820.271881 	9276.475793 	9892.580050 	10973.666358 	8513.700773 	7689.487499 	8299.045424 	7798.444348 	8165.083586 	8801.054799 	8183.072397 	7751.581110 	7240.437365 	9431.258617 	9082.486189 	9727.662691 	8352.065359 	10934.001934 	9439.244798 	7979.459417 	5673.200466 	11385.118956 	9037.501982 	10668.517223 	15516.741206 	12673.887966 	9998.639025 	14221.803272 	7511.146506 	10259.440071 	6440.036876 	10696.100417 	9410.073269 	10141.290637 	13068.131944 	12223.224491 	11064.411333 	11346.133584 	13712.143451 	13173.811979 	8976.385927 	9201.604337 	10021.168906 	7955.312508 	6727.556916 	6853.938829 	7418.236461 	6953.969507 	9071.535890 	8020.974884 	7633.843853 	7135.904184 	9580.156774 	8919.557784 	9796.162115 	8624.569154 	10156.232402 	8887.704963 	8108.246581 	6488.398643 	10226.596920 	8963.311317 	9665.929342 	15224.561760 	12896.298120 	9684.626564 	12331.979298 	12168.631139 	13437.684272 	12808.134339 	10836.899718 	12411.251091 	13666.568480 	13189.827134 	11800.093975 	12242.780238 	11047.965131 	9889.952221 	11571.830121 	12771.753631 	13059.171820 
6241.376810 	10549.086538 	8184.226970 	9998.472131 	10837.569268 	12455.674833 	13740.977464 	13535.150228 	11934.534915 	13437.933870 	14026.344217 	13745.705681 	9306.961643 	9859.968997 	10917.710377 	8486.407472 	7685.266019 	8267.339440 	7774.376639 	8147.321837 	8772.061593 	8199.836128 	7730.033272 	7193.548713 	9361.970934 	9122.221628 	9650.876040 	8325.821222 	10987.358713 	9401.491069 	7960.794547 	5676.440626 	11365.454556 	9080.298917 	10588.856679 	15453.648148 	12576.504331 	9894.140782 	14205.705009 	7555.025742 	10377.067966 	6464.636031 	10746.416418 	9440.683209 	10106.412179 	13038.312499 	12200.722924 	11054.325243 	11342.896697 	13739.829909 	13120.703192 	8933.632573 	9164.244960 	9995.748545 	7919.562925 	6703.119485 	6830.961918 	7399.673724 	6938.305528 	9058.161065 	7979.420413 	7621.025950 	7116.344514 	9529.374557 	8925.805303 	9760.399904 	8603.984565 	10132.512085 	8853.676915 	8097.213672 	6489.028260 	10224.134975 	8972.354038 	9682.919993 	15187.438677 	12800.426451 	9708.690375 	12290.438206 	12138.619437 	13479.912591 	12821.568366 	10884.770332 	12333.311265 	13613.491344 	13145.680204 	11764.511783 	12297.460866 	11070.844447 	9929.044784 	11481.572062 	12814.325425 	13103.942721 
6226.167630 	10556.930948 	8180.334966 	10007.789882 	10872.530999 	12418.596353 	13750.533181 	13535.125355 	11999.112365 	13420.601410 	14011.219310 	13739.288625 	9329.046960 	9860.206311 	10920.673126 	8497.095492 	7663.752018 	8281.763117 	7786.352404 	8126.564418 	8773.890580 	8161.807953 	7717.969971 	7169.992625 	9347.752770 	9082.686439 	9644.972080 	8291.070020 	10954.469000 	9411.868951 	7962.703126 	5680.663189 	11365.882970 	9105.902967 	10563.674788 	15515.523324 	12586.843711 	9929.149114 	14217.761022 	7580.104594 	10358.678031 	6493.773624 	10730.976991 	9413.778656 	10094.649908 	13020.866860 	12178.141252 	11030.787400 	11332.270007 	13747.568945 	13144.131968 	9014.681009 	9171.801144 	9985.626221 	7934.081601 	6673.382747 	6805.493570 	7396.005554 	6899.654558 	9018.361233 	7965.793404 	7588.195672 	7114.761683 	9525.883782 	8909.161679 	9723.296460 	8570.193733 	10117.960531 	8832.804221 	8066.644333 	6496.020463 	10236.197219 	8947.742173 	9656.618385 	15194.044525 	12805.193746 	9606.107482 	12299.739164 	12123.347420 	13443.397759 	12818.037550 	10801.943015 	12367.241792 	13627.175463 	13195.784838 	11810.064591 	12319.198652 	11088.254299 	9856.057865 	11554.193082 	12826.634355 	12997.460572 
6251.487214 	10664.759074 	8161.641750 	10057.003500 	10802.123106 	12409.689278 	13760.313751 	13578.987246 	11999.716493 	13457.384828 	14040.555703 	13810.168772 	9321.034918 	9895.584299 	10946.069340 	8528.577942 	7711.226684 	8309.346634 	7837.988756 	8164.159632 	8799.743455 	8164.185756 	7733.869618 	7235.936486 	9353.643873 	9072.836927 	9676.557727 	8298.165866 	10966.657499 	9463.574456 	8000.521463 	5688.112624 	11413.813279 	9043.768815 	10644.966345 	15487.458316 	12655.722084 	10011.178896 	14248.060290 	7613.968372 	10353.396924 	6490.468384 	10725.579637 	9417.713289 	10084.599522 	13073.084329 	12229.371924 	11084.489253 	11367.550286 	13746.411008 	13180.353920 	8987.665566 	9198.549238 	10017.534410 	7948.268732 	6713.159325 	6864.347807 	7427.706750 	6933.549637 	9057.016687 	7998.132612 	7609.403003 	7086.418443 	9530.720959 	8901.178976 	9749.660949 	8589.321508 	10196.786574 	8881.976077 	8104.058234 	6487.952530 	10260.954620 	8993.864006 	9683.134671 	15253.076765 	12866.094832 	9654.676110 	12363.651580 	12190.249800 	13473.574918 	12816.420089 	10791.248468 	12412.465109 	13693.996262 	13281.002894 	11826.022958 	12303.266604 	11066.328765 	9992.066544 	11525.378777 	12854.115251 	13042.772105 
6245.555056 	10589.668507 	8261.546243 	9963.728910 	10778.535791 	12463.116956 	13795.258957 	13585.127172 	12092.528072 	13503.242483 	14058.607742 	13894.621091 	9418.563216 	9947.640518 	11030.379797 	8595.313598 	7773.514238 	8330.429589 	7881.701440 	8184.561439 	8889.780626 	8297.638802 	7748.764513 	7270.551852 	9439.792990 	9151.681388 	9774.657974 	8365.410003 	11154.526855 	9549.356222 	8022.049081 	5703.490891 	11429.787120 	9097.530390 	10611.246183 	15487.428321 	12708.709750 	10004.572712 	14312.963753 	7640.668245 	10258.971947 	6470.809151 	10774.855939 	9442.205301 	10110.256200 	13120.860117 	12278.808846 	11153.388468 	11416.276072 	13790.333508 	13266.872249 	9103.651922 	9294.188177 	10104.190798 	8026.473974 	6787.726611 	6912.822083 	7506.020085 	6973.511225 	9161.648143 	8053.884676 	7667.649379 	7236.959821 	9604.952726 	9028.645333 	9867.463481 	8646.651102 	10245.510518 	8976.680520 	8161.005954 	6536.037217 	10330.113248 	8972.096674 	9698.183889 	15324.465154 	12889.973271 	9745.168078 	12369.927064 	12229.311380 	13456.776825 	12802.709533 	10857.557593 	12437.547474 	13661.582117 	13108.790605 	11843.768536 	12344.220365 	10985.666393 	9882.849568 	11568.320629 	12899.214093 	13059.407236 
6237.640292 	10656.591075 	8211.328328 	10034.778830 	10800.271465 	12483.519323 	13843.458661 	13630.750426 	12110.448898 	13519.283250 	14120.119515 	13889.373464 	9387.041447 	9950.345805 	11064.885257 	8593.970118 	7746.582931 	8341.273271 	7872.343185 	8177.655091 	8854.527221 	8243.657733 	7754.855807 	7271.439102 	9377.751428 	9106.278294 	9764.577408 	8340.130714 	11066.424316 	9551.296762 	8026.357933 	5684.672582 	11443.237877 	9077.357181 	10606.546814 	15488.071982 	12718.365791 	9936.263812 	14360.036722 	7656.437376 	10376.227121 	6503.730841 	10701.973728 	9420.831654 	10112.343255 	13127.045504 	12262.331369 	11102.200356 	11403.191150 	13804.732200 	13269.235175 	9064.096242 	9255.052422 	10077.213999 	7991.662695 	6764.214185 	6871.624233 	7459.425681 	6932.036454 	9097.030532 	8007.050888 	7641.102779 	7186.024235 	9591.986991 	8977.783374 	9858.088507 	8638.621354 	10252.510023 	8946.229791 	8125.484904 	6508.457217 	10279.209366 	8985.545463 	9688.015137 	15257.083454 	12908.209986 	9647.554265 	12353.189430 	12231.962922 	13473.077078 	12830.222481 	10856.488559 	12355.157221 	13725.435289 	13244.101110 	11921.778819 	12292.730900 	11036.603950 	9877.073359 	11580.755710 	12817.879842 	12989.911151 
